period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,107666754.511,18131272.0,18131272.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,910084.881,24934.667,24934.667,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,480.732,39.0,39.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,154241573.117,22621493.396,22621493.396,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,848116.843,65170.777,65170.777,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1851126.812,213010.0,213010.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22368.703,2638.0,2638.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,150642931.201,22312617.184,22312617.184,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,875176.039,27961.959,27961.959,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1853.519,95.475,95.475,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,50.154,6.0,6.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,50.154,6.0,6.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8.722,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8.722,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,75.231,18.0,18.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,75.231,18.0,18.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,10159.464,846.0,846.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8798.763,773.0,773.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1360.701,73.0,73.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,265985.42,11362.0,11362.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,262783.193,11069.0,11069.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3202.227,293.0,293.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,14271.006,1551.0,1551.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,14271.006,1551.0,1551.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,20846.637,1536.0,1536.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,20248.059,1473.0,1473.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,598.578,63.0,63.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,102437.45,1913.0,1913.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,102313.155,1900.0,1900.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,124.295,13.0,13.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,73580.341,25125.0,25125.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,73567.257,25124.0,25124.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,13.084,1.0,1.0,kg
2023,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,35514.513,1440.0,1440.0,kg
