period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,1488.267,661.0,661.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4936.902,2911.0,2911.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4936.902,2911.0,2911.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,1966.911,207.0,207.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,1863.332,184.0,184.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,103.579,23.0,23.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3426.829,1104.0,1104.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3426.829,1104.0,1104.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,17.445,12.0,12.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,17.445,12.0,12.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3931.641,1970.0,1970.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3931.641,1970.0,1970.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,992.178,492.0,492.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,992.178,492.0,492.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,5187330.071,5257238.0,5257238.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,21.806,6.0,6.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,5187304.994,5257231.0,5257231.0,kg
2023,251,France,56,Belgium,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3.271,1.0,1.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2197101.732,3162648.0,3162648.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2197101.732,3162648.0,3162648.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2802.858,1450.0,1450.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,2802.858,1450.0,1450.0,kg
2022,251,France,56,Belgium,110220,Cereal flour; of maize (corn),X,Export,184.245,256.0,256.0,kg
